Sample_ID,Actinobacillus,Actinomyces,Aggregatibacter,Alkalibacterium,Atopobium,Bacillus,Bacteroides,Bulleidia,Campylobacter,Capnocytophaga,Catonella,Chryseobacterium,Corynebacterium,Defluvibacter,Dialister,Fusobacterium,Gemella,Granulicatella,Haemophilus,Halomonas,Herbaspirillum,Janthinobacterium,Kingella,Lautropia,Leptotrichia,Luteibacter,Marinilactibacillus,Microbacterium,Micrococcus,Mogibacterium,Moryella,Neisseria,Nesterenkonia,Ochrobactrum,Oribacterium,Other,Paracoccus,Parvimonas,Pedobacter,Peptostreptococcus,Porphyromonas,Prevotella,Propionibacterium,Pseudomonas,Psychrobacter,Rothia,Selenomonas,Shewanella,Sphingomonas,Staphylococcus,Stenotrophomonas,Streptococcus,TG5,Tannerella,Thiobacillus,Treponema,Unclassified,Veillonella,[Prevotella]
P008Z08,-1.296403993696222,6.588292671176944,-1.296403993696222,4.701793157634083,4.011126123985207,-1.296403993696222,4.914238806504525,3.1188413354459446,2.656066468037216,2.8884034290962433,0.18616719786060365,-1.296403993696222,1.3857826968147684,-1.296403993696222,3.785000371286854,4.790709167237971,3.159179549469532,5.582141571043193,2.656066468037216,1.5951490992444555,0.18616719786060365,1.3857826968147684,0.7588102526485354,0.7588102526485354,5.1876463705944005,-1.296403993696222,-1.296403993696222,1.9156400368789361,0.18616719786060365,2.938935176696843,2.1579643510561333,4.485586445967757,0.7588102526485354,0.7588102526485354,3.763629182605621,3.5474479721154957,-1.296403993696222,3.07680730407304,4.209359899887731,0.7588102526485354,-1.296403993696222,7.464075743931808,2.0441244389245803,2.7789673843812137,-1.296403993696222,3.6732615408245586,2.987035822254885,-1.296403993696222,0.7588102526485354,0.18616719786060365,2.7789673843812137,6.317677201022268,-1.296403993696222,4.431690464125426,1.768179297310951,3.463585341651311,6.207694617882661,6.434845271775702,5.981402326468707
P008Z17,1.1370449617763656,5.880964180641271,-1.1563906197504963,4.254018303282361,4.688539284221008,0.7808076123765364,4.1267942659124595,4.0319915810902875,3.3768416035301545,0.22228497375052214,-1.1563906197504963,-1.1563906197504963,0.7808076123765364,0.7808076123765364,-1.1563906197504963,3.3108910501902757,1.3991735190774612,5.075681224350301,0.7808076123765364,1.6066655386587394,-1.1563906197504963,-1.1563906197504963,-1.1563906197504963,2.166007627904058,3.4387104824769983,-1.1563906197504963,-1.1563906197504963,3.578459091498601,0.22228497375052214,2.9444795133787087,1.7784149679442702,3.4387104824769983,-1.1563906197504963,1.1370449617763656,3.3108910501902757,2.7848783691030636,-1.1563906197504963,1.7784149679442702,3.3444099127891436,2.5948759061752247,-1.1563906197504963,7.156320574508456,2.267755000796135,2.522573071386212,1.6066655386587394,5.358482717352608,2.522573071386212,1.6066655386587394,-1.1563906197504963,-1.1563906197504963,3.3768416035301545,8.127200990183827,-1.1563906197504963,2.0527227394226095,-1.1563906197504963,2.3600992317638623,5.878352099664482,5.564468369515724,5.698296518897578
P021Z12,-1.3316604906423777,4.043803085083651,-1.3316604906423777,6.236904710318479,4.043803085083651,2.9544057528850924,5.774584926293649,-1.3316604906423777,2.274923720744235,-1.3316604906423777,-1.3316604906423777,-1.3316604906423777,3.6406496891289484,3.8624068545341164,-1.3316604906423777,2.274923720744235,-1.3316604906423777,4.447724077507176,2.9544057528850924,-1.3316604906423777,-1.3316604906423777,2.9544057528850924,-1.3316604906423777,-1.3316604906423777,2.274923720744235,-1.3316604906423777,2.274923720744235,2.9544057528850924,3.6406496891289484,4.197292292978844,-1.3316604906423777,-1.3316604906423777,3.6406496891289484,4.043803085083651,-1.3316604906423777,5.544273829350136,3.3552739971450993,-1.3316604906423777,5.33971401024403,-1.3316604906423777,-1.3316604906423777,6.481914894032148,4.552775483706575,4.197292292978844,3.3552739971450993,2.9544057528850924,2.9544057528850924,-1.3316604906423777,3.3552739971450993,4.197292292978844,5.580604603818269,6.437481504484429,-1.3316604906423777,-1.3316604906423777,4.197292292978844,4.330327294356964,7.0598152708981186,6.076651870630496,3.8624068545341164
P022Z12,-0.9506727708548048,6.471486795458292,-0.9506727708548048,5.651266862496566,-0.9506727708548048,-0.9506727708548048,6.38815717270314,-0.9506727708548048,-0.9506727708548048,-0.9506727708548048,-0.9506727708548048,4.355597958315593,-0.9506727708548048,-0.9506727708548048,-0.9506727708548048,5.2000572847816695,-0.9506727708548048,5.556092446670778,-0.9506727708548048,-0.9506727708548048,-0.9506727708548048,-0.9506727708548048,-0.9506727708548048,-0.9506727708548048,-0.9506727708548048,-0.9506727708548048,-0.9506727708548048,4.864437454675531,3.26685756357824,4.355597958315593,-0.9506727708548048,-0.9506727708548048,-0.9506727708548048,-0.9506727708548048,-0.9506727708548048,6.3437349465312876,-0.9506727708548048,-0.9506727708548048,5.046261862641574,-0.9506727708548048,3.26685756357824,3.26685756357824,4.355597958315593,5.45089783974286,-0.9506727708548048,3.952609975053784,-0.9506727708548048,-0.9506727708548048,-0.9506727708548048,5.046261862641574,5.651266862496566,7.2776316501897895,-0.9506727708548048,-0.9506727708548048,-0.9506727708548048,3.26685756357824,7.658914548202687,-0.9506727708548048,-0.9506727708548048
P022Z13,-0.9037903993798331,5.036973443713689,-0.9037903993798331,7.118338011710144,-0.9037903993798331,-0.9037903993798331,7.79215437813192,3.171166083754973,-0.9037903993798331,-0.9037903993798331,-0.9037903993798331,3.055504914613879,-0.9037903993798331,-0.9037903993798331,-0.9037903993798331,-0.9037903993798331,-0.9037903993798331,5.649576722538448,-0.9037903993798331,3.274825858558943,-0.9037903993798331,-0.9037903993798331,-0.9037903993798331,-0.9037903993798331,-0.9037903993798331,-0.9037903993798331,-0.9037903993798331,4.891674099607671,-0.9037903993798331,-0.9037903993798331,-0.9037903993798331,-0.9037903993798331,-0.9037903993798331,3.055504914613879,3.7390680382047705,2.924695037097032,-0.9037903993798331,-0.9037903993798331,6.889460297578049,-0.9037903993798331,3.454590868268773,6.133830846829828,-0.9037903993798331,4.7888203867225725,-0.9037903993798331,4.054891914887862,-0.9037903993798331,5.221671267608361,-0.9037903993798331,-0.9037903993798331,5.920734528637924,6.116751554961992,-0.9037903993798331,3.454590868268773,4.1818822701860165,-0.9037903993798331,7.161674532206713,5.163814537645676,5.833186770101447
P022Z17,1.3525902447664873,4.04091467279695,-1.0985046056699268,5.581192675900311,4.485089552992563,-1.0985046056699268,5.848377184933984,3.353611475243369,-1.0985046056699268,-1.0985046056699268,-1.0985046056699268,2.392019134486395,-1.0985046056699268,1.3525902447664873,3.353611475243369,6.344437710806391,2.6720507915405802,4.357768645241537,2.392019134486395,2.8905758412183067,-1.0985046056699268,-1.0985046056699268,-1.0985046056699268,2.001681478240288,4.524165677592389,-1.0985046056699268,2.392019134486395,3.069806503881174,3.353611475243369,-1.0985046056699268,2.392019134486395,2.392019134486395,-1.0985046056699268,2.392019134486395,1.3525902447664873,3.5744215300097153,-1.0985046056699268,4.211839065601946,4.699473113492834,-1.0985046056699268,3.069806503881174,7.790543432551047,4.1011944650243075,-1.0985046056699268,-1.0985046056699268,2.392019134486395,2.001681478240288,1.3525902447664873,-1.0985046056699268,2.6720507915405802,4.598015403889121,6.838753965840796,-1.0985046056699268,-1.0985046056699268,-1.0985046056699268,4.561772108639921,5.848377184932779,6.665549817698109,6.57118218492159
P029Z13,-1.2288949044098967,5.194804829913144,-1.2288949044098967,4.216676329539211,4.503278976068807,-1.2288949044098967,4.503278976068807,3.930431681569039,2.4462642458877344,2.4462642458877344,-1.2288949044098967,-1.2288949044098967,1.7781465689489862,-1.2288949044098967,2.8432450063352386,4.948398988498974,1.7781465689489862,5.871404891805765,3.680757498073623,-1.2288949044098967,-1.2288949044098967,-1.2288949044098967,-1.2288949044098967,2.4462642458877344,3.680757498073623,-1.2288949044098967,-1.2288949044098967,2.8432450063352386,2.4462642458877344,-1.2288949044098967,2.4462642458877344,4.725774312105026,-1.2288949044098967,-1.2288949044098967,3.680757498073623,4.130057182363741,-1.2288949044098967,3.930431681569039,3.5278352386694483,3.5278352386694483,4.438956433343537,7.772573517782398,4.130057182363741,2.4462642458877344,-1.2288949044098967,3.1266577573144057,3.1266577573144057,-1.2288949044098967,-1.2288949044098967,3.3472309392550166,3.5278352386694483,6.662292995531699,1.7781465689489862,3.680757498073623,-1.2288949044098967,2.4462642458877344,6.1939507112521,6.446408096378457,6.004833171914222
P033Z12,3.758714805639441,3.758714805639441,-1.0317771684712422,6.544092545153245,-1.0317771684712422,3.3573952771699673,6.795293039312233,3.758714805639441,2.6765827073080573,4.266211547274316,-1.0317771684712422,2.6765827073080573,-1.0317771684712422,-1.0317771684712422,-1.0317771684712422,4.851772785071471,-1.0317771684712422,5.292610441869361,4.0443176257271825,2.6765827073080573,-1.0317771684712422,-1.0317771684712422,-1.0317771684712422,-1.0317771684712422,-1.0317771684712422,-1.0317771684712422,-1.0317771684712422,4.0443176257271825,-1.0317771684712422,-1.0317771684712422,-1.0317771684712422,6.763045252160804,3.3573952771699673,2.6765827073080573,-1.0317771684712422,5.910822201870586,-1.0317771684712422,-1.0317771684712422,6.341267046231124,-1.0317771684712422,4.9568547737942135,4.266211547274316,-1.0317771684712422,5.48645015981877,-1.0317771684712422,4.0443176257271825,3.3573952771699673,3.758714805639441,-1.0317771684712422,-1.0317771684712422,4.851772785071471,6.235976300765309,-1.0317771684712422,-1.0317771684712422,3.758714805639441,-1.0317771684712422,7.37936965935887,6.712635701509317,-1.0317771684712422
P045Z10A,-1.1900664009551694,4.651432502703741,-1.1900664009551694,5.946977494369213,4.929439158940776,2.049438094139595,6.270959454465668,3.342038593486553,-1.1900664009551694,-1.1900664009551694,-1.1900664009551694,1.3947260353579338,-1.1900664009551694,-1.1900664009551694,4.046232892531351,4.422320317043225,-1.1900664009551694,4.768892765630631,2.1628579241958246,-1.1900664009551694,1.1318704627002676,1.1318704627002676,-1.1900664009551694,-1.1900664009551694,-1.1900664009551694,0.2123803303364884,-1.1900664009551694,3.3085079387681278,3.161866326648772,2.1628579241958246,3.549721751872408,-1.1900664009551694,2.722799161299167,1.1318704627002676,3.3744813236058704,2.8383593776600176,-1.1900664009551694,2.592118438220422,5.1892180681293185,1.6026723452225093,-1.1900664009551694,6.182557217777802,1.3947260353579338,3.943272398836551,-1.1900664009551694,4.340714931262298,-1.1900664009551694,2.7822476119341406,0.7742824483648079,-1.1900664009551694,3.7439112542501896,7.746170302317443,-1.1900664009551694,3.035788035625683,2.049438094139595,3.405904513060081,6.387306610254074,6.750397388770755,5.909736292750488
P047Z15,-0.9816071229846504,5.48618818379266,-0.9816071229846504,4.948300100729413,5.3041771078086555,-0.9816071229846504,5.199023525814285,4.390676373806926,4.104540943264805,-0.9816071229846504,-0.9816071229846504,4.390676373806926,3.7021619611248164,-0.9816071229846504,3.7021619611248164,-0.9816071229846504,-0.9816071229846504,4.948300100729413,-0.9816071229846504,-0.9816071229846504,-0.9816071229846504,4.794592444193876,-0.9816071229846504,-0.9816071229846504,4.61289079046026,3.0182164216475016,-0.9816071229846504,4.390676373806926,-0.9816071229846504,-0.9816071229846504,-0.9816071229846504,-0.9816071229846504,-0.9816071229846504,-0.9816071229846504,4.390676373806926,5.709021157868648,-0.9816071229846504,-0.9816071229846504,5.199023525814285,-0.9816071229846504,4.61289079046026,7.803901672044899,3.7021619611248164,-0.9816071229846504,-0.9816071229846504,3.0182164216475016,-0.9816071229846504,-0.9816071229846504,-0.9816071229846504,3.0182164216475016,5.199023525814285,6.806804768687584,-0.9816071229846504,-0.9816071229846504,-0.9816071229846504,-0.9816071229846504,7.3174645744462445,5.891135609568128,6.136032904709893
P052Z10,-1.0898995559397324,4.318762164203945,-1.0898995559397324,3.4495425403373545,2.9458112673479,2.7670181010943278,4.032571521862674,4.75005178685453,-1.0898995559397324,4.086324942640752,-1.0898995559397324,-1.0898995559397324,1.2387288882207201,-1.0898995559397324,1.2387288882207201,6.2182952657570825,3.851441509675168,5.070160643256137,4.541009788593372,1.2387288882207201,-1.0898995559397324,-1.0898995559397324,-1.0898995559397324,-1.0898995559397324,4.185870228302893,1.2387288882207201,-1.0898995559397324,2.9458112673479,-1.0898995559397324,1.881934867691358,3.229065272065152,6.474277569023904,-1.0898995559397324,1.2387288882207201,3.7094392946306485,2.9458112673489314,-1.0898995559397324,4.359405037539407,3.9757637097207077,3.229065272065152,4.635993977670773,5.386256796811909,1.2387288882207201,-1.0898995559397324,-1.0898995559397324,4.472272978144907,-1.0898995559397324,-1.0898995559397324,-1.0898995559397324,2.7670181010943278,2.9458112673479,8.219699053337918,-1.0898995559397324,3.5438813973830383,-1.0898995559397324,2.549143901954671,6.727610335324614,4.472272978144907,5.232362703639025
P058Z14,4.446766081174595,3.9445405189595597,0.6088628713406958,3.528449397872346,-0.9856019525465616,-0.9856019525465616,4.02620802229718,2.6070757572432903,1.562050734814978,2.8878529132967987,0.6088628713406958,1.8299725624196599,-0.9856019525465616,-0.9856019525465616,1.8299725624196599,5.04778009815091,-0.9856019525465616,5.758397781836679,4.895595603741091,1.1949719357670743,-0.9856019525465616,-0.9856019525465616,1.1949719357670743,1.562050734814978,3.230027186502178,0.6088628713406958,-0.9856019525465616,2.802729428651155,-0.9856019525465616,-0.9856019525465616,1.562050734814978,6.826476907801824,-0.9856019525465616,-0.9856019525465616,0.6088628713406958,3.2300271865002568,-0.9856019525465616,1.562050734814978,2.966295385051768,2.6070757572432903,5.281679735026106,5.548181281314194,2.041069784689414,-0.9856019525465616,-0.9856019525465616,4.927941787003256,0.6088628713406958,-0.9856019525465616,-0.9856019525465616,2.709680025043478,3.339697609648879,7.496104109425305,-0.9856019525465616,0.6088628713406958,0.6088628713406958,2.802729428651155,8.1801579467312,5.609056017938117,4.80384572332433
P060Z15,-1.1798325614600618,6.437019063660264,4.625595178830274,3.723309103175593,1.8209749296115412,-1.1798325614600618,3.62400673160768,3.570394862822587,4.202304862523193,3.453692459054772,-1.1798325614600618,-1.1798325614600618,1.8209749296115412,0.817212500238691,1.8209749296115412,5.205622567986787,-1.1798325614600618,5.6491520354258284,5.484796150271933,1.8209749296115412,-1.1798325614600618,2.0961422983156037,2.6394341349946,2.77021877292285,6.320862841926655,-1.1798325614600618,-1.1798325614600618,1.4400789542639751,-1.1798325614600618,2.6394341349946,3.570394862822587,4.922072102422682,0.817212500238691,-1.1798325614600618,3.62400673160768,2.096142298313252,0.817212500238691,2.6394341349946,3.083407656283054,-1.1798325614600618,3.8559121618892513,6.730825826954428,-1.1798325614600618,0.817212500238691,-1.1798325614600618,6.285036881481482,2.9895041483658282,0.817212500238691,2.311701154199252,1.4400789542639751,3.1692452932822777,7.2169110376474,1.8209749296115412,-1.1798325614600618,-1.1798325614600618,-1.1798325614600618,5.831293249928938,6.979720223764415,4.110376409573826
P061Z10,-1.1898030080700703,5.0135822246642885,-1.1898030080700703,6.535823231843258,-1.1898030080700703,1.8048131387512907,6.5660737320159726,2.973118260731381,-1.1898030080700703,-1.1898030080700703,-1.1898030080700703,4.156135215937,-1.1898030080700703,-1.1898030080700703,-1.1898030080700703,4.465018008446313,4.125512529802912,6.3043794819434265,4.465018008446313,2.7538576686089637,0.8016125474444831,3.7068706601751185,-1.1898030080700703,-1.1898030080700703,-1.1898030080700703,0.8016125474444831,2.7538576686089637,3.437269033919428,3.3733825243370275,-1.1898030080700703,-1.1898030080700703,3.1528427763682085,-1.1898030080700703,2.0799022928218625,3.4973179981658777,4.442624708511502,2.8694853663848807,3.5539644380427626,6.3983585049696075,0.8016125474444831,1.8048131387512907,4.5897692313294005,2.6230906161421235,3.7530510093061418,3.6584539959520033,4.3962751485311395,-1.1898030080700703,0.8016125474444831,-1.1898030080700703,4.60912789163383,5.291111350101406,7.273798794125775,-1.1898030080700703,-1.1898030080700703,-1.1898030080700703,2.2954132641275855,7.073471560216575,4.628118900191324,3.4973179981658777
